Date;Open;High;Low;Close;Adj Close;Volume;Open_1;High_1;Low_1;Close_1;Adj Close_1;Open_2;High_2;Low_2;Close_2;Adj Close_2
2020-02-20;80.657501;81.162498;79.552498;80.074997;78.405518;100566000;14.540000;17.209999;14.490000;15.560000;15.560000;337.739990;338.640015;333.679993;336.950012;319.989441
2020-02-21;79.654999;80.112503;77.625000;78.262497;76.630814;129554000;17.330000;18.209999;16.190001;17.080000;17.080000;335.470001;335.809998;332.579987;333.480011;316.694031
2020-02-24;74.315002;76.044998;72.307503;74.544998;72.990829;222195200;22.250000;26.350000;22.000000;25.030001;25.030001;323.140015;333.559998;321.239990;322.420013;306.190796
2020-02-25;75.237503;75.632500;71.532501;72.019997;70.518471;230673600;23.280001;30.250000;22.620001;27.850000;27.850000;323.940002;324.609985;311.690002;312.649994;296.912567
2020-02-26;71.632500;74.470001;71.625000;73.162498;71.637146;198054800;26.629999;29.570000;24.760000;27.559999;27.559999;314.179993;318.109985;310.700012;311.500000;295.820435
2020-02-27;70.275002;71.500000;68.239998;68.379997;66.954361;320605600;32.139999;39.310001;29.370001;39.160000;39.160000;305.459991;311.559998;297.510010;297.510010;282.534637
2020-02-28;64.315002;69.602501;64.092499;68.339996;66.915176;426510000;42.020000;49.480000;39.369999;40.110001;40.110001;288.700012;297.890015;285.540009;296.260010;281.347565
2020-03-02;70.570000;75.360001;69.430000;74.702499;73.145035;341397200;38.540001;40.410000;31.500000;33.419998;33.419998;298.209991;309.160004;294.459991;309.089996;293.531769
2020-03-03;75.917503;76.000000;71.449997;72.330002;70.821999;319475600;33.650002;41.060001;24.930000;36.820000;36.820000;309.500000;313.839996;297.570007;300.239990;285.127136
2020-03-04;74.110001;75.849998;73.282501;75.684998;74.107056;219178400;34.439999;35.580002;30.299999;31.990000;31.990000;306.119995;313.100006;303.329987;312.859985;297.112030
2020-03-05;73.879997;74.887497;72.852501;73.230003;71.703255;187572800;33.610001;42.840000;33.540001;39.619999;39.619999;304.980011;308.470001;300.010010;302.459991;287.235474
2020-03-06;70.500000;72.705002;70.307503;72.257500;70.751015;226176800;48.930000;54.389999;40.840000;41.939999;41.939999;293.149994;298.779999;290.230011;297.459991;282.487091
2020-03-09;65.937500;69.522499;65.750000;66.542503;65.155182;286744800;41.939999;62.119999;41.939999;54.459999;54.459999;275.299988;284.190002;273.450012;274.230011;260.426422
2020-03-10;69.285004;71.610001;67.342499;71.334999;69.847740;285290000;49.680000;55.660000;43.560001;47.299999;47.299999;284.640015;288.519989;273.500000;288.420013;273.902222
2020-03-11;69.347504;70.305000;67.964996;68.857498;67.421890;255598800;52.240002;55.820000;49.980000;53.900002;53.900002;280.700012;281.940002;270.880005;274.359985;260.549927
2020-03-12;63.985001;67.500000;62.000000;62.057499;60.763668;418474000;61.459999;76.830002;59.910000;75.470001;75.470001;256.000000;266.660004;247.679993;248.110001;235.621216
2020-03-13;66.222504;69.980003;63.237499;69.492500;68.043678;370732000;71.309998;77.570000;55.169998;57.830002;57.830002;263.089996;271.480011;248.520004;269.320007;255.763565
2020-03-16;60.487499;64.769997;60.000000;60.552502;59.290054;322423600;57.830002;83.559998;57.830002;82.690002;82.690002;241.179993;256.899994;237.360001;239.850006;227.776993
2020-03-17;61.877499;64.402496;59.599998;63.215000;61.897049;324056000;82.690002;84.830002;70.370003;75.910004;75.910004;245.039993;256.170013;237.070007;252.800003;240.075134
2020-03-18;59.942501;62.500000;59.279999;61.667500;60.381798;300233600;69.370003;85.470001;69.370003;76.449997;76.449997;236.250000;248.369995;228.020004;240.000000;227.919434
2020-03-19;61.847500;63.209999;60.652500;61.195000;59.919159;271857200;80.620003;84.260002;68.570000;72.000000;72.000000;239.250000;247.380005;232.220001;240.509995;228.403778
2020-03-20;61.794998;62.957500;57.000000;57.310001;56.115154;401693200;67.860001;69.510002;57.419998;66.040001;66.040001;242.529999;244.470001;228.500000;228.800003;218.560883
2020-03-23;57.020000;57.125000;53.152500;56.092499;54.923038;336752800;74.080002;76.739998;60.459999;61.590000;61.590000;228.190002;229.679993;218.259995;222.949997;212.972656
2020-03-24;59.090000;61.922501;58.575001;61.720001;60.433212;287531200;58.759998;61.880001;36.240002;61.669998;61.669998;234.419998;244.100006;233.800003;243.149994;232.268692
2020-03-25;62.687500;64.562500;61.075001;61.380001;60.100304;303602000;61.439999;68.860001;58.029999;63.950001;63.950001;244.869995;256.350006;239.750000;246.789993;235.745819
2020-03-26;61.630001;64.669998;61.590000;64.610001;63.262962;252087200;65.669998;67.059998;57.660000;61.000000;61.000000;249.520004;262.799988;249.050003;261.200012;249.510910
2020-03-27;63.187500;63.967499;61.762501;61.935001;60.643726;204216800;64.949997;69.099998;61.799999;65.540001;65.540001;253.270004;260.809998;251.050003;253.419998;242.079117
2020-03-30;62.685001;63.880001;62.349998;63.702499;62.374382;167976400;66.300003;67.690002;56.599998;57.080002;57.080002;255.699997;262.429993;253.529999;261.649994;249.940826
2020-03-31;63.900002;65.622498;63.000000;63.572498;62.247089;197002000;56.689999;58.750000;50.880001;53.540001;53.540001;260.559998;263.329987;256.220001;257.750000;246.215332
2020-04-01;61.625000;62.180000;59.782501;60.227501;58.971828;176218400;57.380001;60.590000;52.759998;57.060001;57.060001;247.979996;257.660004;243.899994;246.149994;235.134445
2020-04-02;60.084999;61.287498;59.224998;61.232498;59.955875;165934000;54.459999;57.240002;50.450001;50.910000;50.910000;245.190002;252.679993;244.589996;251.830002;240.560272
2020-04-03;60.700001;61.424999;59.742500;60.352501;59.094215;129880000;51.110001;52.290001;46.740002;46.799999;46.799999;250.759995;253.320007;245.220001;248.190002;237.083160
2020-04-06;62.724998;65.777496;62.345001;65.617500;64.249435;201820400;44.169998;45.730000;43.450001;45.240002;45.240002;257.839996;267.000000;248.169998;264.859985;253.007141
2020-04-07;67.699997;67.925003;64.750000;64.857498;63.505283;202887200;44.830002;47.509998;43.509998;46.700001;46.700001;274.209991;275.029999;264.890015;265.130005;253.265030
2020-04-08;65.684998;66.842499;65.307503;66.517502;65.130684;168895200;45.900002;47.279999;42.529999;43.349998;43.349998;267.959991;276.000000;265.250000;274.029999;261.766815
2020-04-09;67.175003;67.517502;66.175003;66.997498;65.600670;161834800;43.000000;45.730000;41.389999;41.669998;41.669998;277.579987;281.200012;275.470001;278.200012;265.750214
2020-04-13;67.077499;68.425003;66.457497;68.312500;66.888260;131022800;44.599998;45.040001;41.169998;41.169998;41.169998;277.140015;277.510010;271.410004;275.660004;263.323822
2020-04-14;70.000000;72.062500;69.512497;71.762497;70.266327;194994800;40.240002;40.570000;37.310001;37.759998;37.759998;280.980011;284.899994;275.510010;283.790009;271.090057
2020-04-15;70.599998;71.582497;70.157501;71.107498;69.624992;131154400;42.570000;43.230000;40.049999;40.840000;40.840000;277.570007;283.940002;275.459991;277.760010;265.329865
2020-04-16;71.845001;72.050003;70.587502;71.672501;70.178207;157125200;41.919998;43.020000;39.869999;40.110001;40.110001;279.149994;280.029999;275.760010;279.100006;266.609894
2020-04-17;71.172501;71.737503;69.214996;70.699997;69.225990;215250000;39.500000;40.259998;37.630001;38.150002;38.150002;285.380005;287.299988;282.399994;286.640015;273.812561
2020-04-20;69.487503;70.419998;69.212502;69.232498;67.789078;130015200;40.680000;43.830002;39.880001;43.830002;43.830002;282.609985;286.790009;281.350006;281.589996;268.988495
2020-04-21;69.070000;69.312500;66.357498;67.092499;65.693703;180991600;44.279999;47.770000;43.770000;45.410000;45.410000;276.730011;278.040009;272.019989;273.040009;260.821075
2020-04-22;68.402496;69.474998;68.050003;69.025002;67.585915;116862400;44.910000;45.070000;41.410000;41.980000;41.980000;278.350006;281.000000;276.910004;279.100006;266.609894
2020-04-23;68.967499;70.437500;68.717499;68.757500;67.323990;124814400;41.299999;42.470001;39.060001;41.380001;41.380001;280.489990;283.940002;278.750000;279.079987;266.590790
2020-04-24;69.300003;70.752502;69.250000;70.742500;69.267586;126161200;38.799999;40.169998;35.599998;35.930000;35.930000;280.730011;283.700012;278.500000;282.970001;270.306702
2020-04-27;70.449997;71.135002;69.987503;70.792503;69.316551;117087600;36.290001;36.439999;32.509998;33.290001;33.290001;285.119995;288.269989;284.619995;287.049988;274.204102
2020-04-28;71.269997;71.457497;69.550003;69.644997;68.192978;112004800;33.209999;35.389999;30.540001;33.570000;33.570000;291.019989;291.399994;285.399994;285.730011;272.943207
2020-04-29;71.182503;72.417503;70.972504;71.932503;70.432793;137280800;32.480000;33.189999;30.709999;31.230000;31.230000;291.529999;294.880005;290.410004;293.209991;280.088470
2020-04-30;72.489998;73.632500;72.087502;73.449997;71.918655;183064000;30.990000;35.939999;30.930000;34.150002;34.150002;291.709991;293.320007;288.589996;290.480011;277.480652
2020-05-01;71.562500;74.750000;71.462502;72.267502;70.760803;240616800;38.169998;39.570000;36.590000;37.189999;37.189999;285.309998;290.660004;281.519989;282.790009;270.134735
2020-05-04;72.292503;73.422501;71.580002;73.290001;71.761978;133568000;39.130001;40.320000;35.529999;35.970001;35.970001;280.739990;283.899994;279.130005;283.570007;270.879852
2020-05-05;73.764999;75.250000;73.614998;74.389999;72.839050;147751200;34.820000;36.220001;31.950001;33.610001;33.610001;286.640015;289.250000;283.709991;286.190002;273.382629
2020-05-06;75.114998;75.809998;74.717499;75.157501;73.590553;142333600;32.689999;35.689999;31.680000;34.119999;34.119999;288.040009;288.459991;283.779999;284.250000;271.529419
2020-05-07;75.805000;76.292503;75.492500;75.934998;74.351845;115215200;32.119999;32.279999;30.370001;31.440001;31.440001;287.750000;289.779999;287.130005;287.679993;274.805908
2020-05-08;76.410004;77.587502;76.072502;77.532501;76.121552;133838400;30.139999;30.389999;27.889999;27.980000;27.980000;291.089996;292.950012;289.859985;292.440002;279.352936
2020-05-11;77.025002;79.262497;76.809998;78.752502;77.319336;145946400;28.459999;31.459999;26.969999;27.570000;27.570000;290.339996;294.000000;289.880005;292.500000;279.410217
2020-05-12;79.457497;79.922501;77.727501;77.852501;76.435715;162301200;28.469999;33.040001;26.000000;33.040001;33.040001;293.790009;294.239990;286.519989;286.670013;273.841125
2020-05-13;78.037498;78.987503;75.802498;76.912498;75.512833;200622400;32.740002;37.419998;30.770000;35.279999;35.279999;286.059998;287.190002;278.959991;281.600006;268.998016
2020-05-14;76.127502;77.447502;75.382500;77.385002;75.976723;158929200;35.160000;39.279999;32.330002;32.610001;32.610001;278.950012;285.109985;272.989990;284.970001;272.217163
2020-05-15;75.087502;76.974998;75.052498;76.927498;75.527557;166348400;32.500000;35.130001;31.040001;31.889999;31.889999;282.369995;286.329987;281.339996;286.279999;273.468567
2020-05-18;78.292503;79.125000;77.580002;78.739998;77.307076;135178400;30.709999;31.080000;28.350000;29.299999;29.299999;293.049988;296.750000;292.700012;295.000000;281.798309
2020-05-19;78.757500;79.629997;78.252502;78.285004;76.860352;101729600;28.730000;30.740000;28.370001;30.530001;30.530001;294.350006;296.209991;291.950012;291.970001;278.903992
2020-05-20;79.169998;79.879997;79.129997;79.807503;78.355148;111504800;29.520000;29.830000;27.830000;27.990000;27.990000;295.820007;297.869995;295.570007;296.929993;283.642029
2020-05-21;79.665001;80.222504;78.967499;79.212502;77.770958;102688800;28.969999;30.200001;27.670000;29.530001;29.530001;296.790009;297.670013;293.690002;294.880005;281.683746
2020-05-22;78.942497;79.807503;78.837502;79.722504;78.271698;81803200;31.360001;31.549999;28.030001;28.160000;28.160000;294.570007;295.630005;293.220001;295.440002;282.218658
2020-05-26;80.875000;81.059998;79.125000;79.182503;77.741524;125522000;27.719999;28.580000;27.180000;28.010000;28.010000;301.929993;302.190002;295.459991;299.079987;285.695740
2020-05-27;79.035004;79.677498;78.272499;79.527496;78.080223;112945200;27.620001;30.530001;25.920000;27.620001;27.620001;302.119995;303.570007;296.869995;303.529999;289.946594
2020-05-28;79.192497;80.860001;78.907501;79.562500;78.114601;133560800;27.820000;29.889999;27.430000;28.590000;28.590000;304.649994;306.839996;302.239990;302.970001;289.411652
2020-05-29;79.812500;80.287498;79.117500;79.485001;78.038506;153532400;29.299999;30.160000;27.290001;27.510000;27.510000;302.459991;304.959991;299.470001;304.320007;290.701233
2020-06-01;79.437500;80.587502;79.302498;80.462502;78.998215;80791200;28.940001;30.600000;28.110001;28.230000;28.230000;303.619995;306.209991;303.059998;305.549988;291.876251
2020-06-02;80.187500;80.860001;79.732498;80.834999;79.363930;87642800;28.400000;28.520000;26.660000;26.840000;26.840000;306.549988;308.130005;305.100006;308.079987;294.292969
2020-06-03;81.165001;81.550003;80.574997;81.279999;79.800835;104491200;26.750000;26.980000;25.040001;25.660000;25.660000;310.239990;313.220001;309.940002;312.179993;298.209503
2020-06-04;81.097504;81.404999;80.195000;80.580002;79.113602;87560400;26.230000;26.430000;24.379999;25.809999;25.809999;311.109985;313.000000;309.079987;311.359985;297.426208
2020-06-05;80.837502;82.937500;80.807503;82.875000;81.366814;137250400;24.790001;25.090000;23.540001;24.520000;24.520000;317.230011;321.269989;317.160004;319.339996;305.049103
2020-06-08;82.562500;83.400002;81.830002;83.364998;81.847893;95654400;25.559999;25.980000;24.650000;25.809999;25.809999;320.220001;323.410004;319.630005;323.200012;308.736420
2020-06-09;83.035004;86.402496;83.002502;85.997498;84.432495;147712400;25.930000;27.700001;25.709999;27.570000;27.570000;320.299988;323.279999;319.359985;320.790009;306.434204
2020-06-10;86.974998;88.692497;86.522499;88.209999;86.604729;166651600;26.730000;29.010000;26.059999;27.570000;27.570000;321.420013;322.390015;318.220001;319.000000;304.724335
2020-06-11;87.327499;87.764999;83.870003;83.974998;82.446808;201662400;30.450001;42.580002;29.490000;40.790001;40.790001;311.459991;312.149994;300.010010;300.609985;287.157257
2020-06-12;86.180000;86.949997;83.555000;84.699997;83.158607;200146000;37.680000;44.160000;34.970001;36.090000;36.090000;308.239990;309.079987;298.600006;304.209991;290.596191
2020-06-15;83.312500;86.419998;83.144997;85.747498;84.187050;138808800;44.090000;44.439999;34.279999;34.400002;34.400002;298.019989;308.279999;296.739990;307.049988;293.309113
2020-06-16;87.864998;88.300003;86.180000;88.019997;86.418190;165428800;34.279999;37.450001;31.730000;33.669998;33.669998;315.480011;315.640015;307.670013;312.959991;298.954559
2020-06-17;88.787498;88.849998;87.772499;87.897499;86.297928;114406400;33.279999;35.169998;32.250000;33.470001;33.470001;314.070007;314.390015;310.859985;311.660004;297.712769
2020-06-18;87.852501;88.362503;87.305000;87.932503;86.332291;96820400;33.830002;36.250000;32.240002;32.939999;32.939999;310.010010;312.299988;309.510010;311.779999;297.827423
2020-06-19;88.660004;89.139999;86.287498;87.430000;85.838921;264476000;32.070000;35.119999;30.400000;35.119999;35.119999;314.170013;314.380005;306.529999;308.640015;296.125336
2020-06-22;87.834999;89.864998;87.787498;89.717499;88.084785;135445200;35.220001;35.389999;31.639999;31.770000;31.770000;307.989990;311.049988;306.750000;310.619995;298.025055
2020-06-23;91.000000;93.095001;90.567497;91.632500;89.964943;212155600;31.709999;31.709999;29.260000;31.370001;31.370001;313.489990;314.500000;311.609985;312.049988;299.397064
2020-06-24;91.250000;92.197502;89.629997;90.014999;88.376877;192623200;31.049999;37.119999;30.950001;33.840000;33.840000;309.839996;310.510010;302.100006;304.089996;291.759796
2020-06-25;90.175003;91.250000;89.392502;91.209999;89.550133;137522400;36.590000;36.930000;31.590000;32.220001;32.220001;303.470001;307.640015;301.279999;307.350006;294.887665
2020-06-26;91.102501;91.330002;88.254997;88.407501;86.798630;205256800;33.009998;36.250000;31.040001;34.730000;34.730000;306.160004;306.390015;299.420013;300.049988;287.883606
2020-06-29;88.312500;90.542503;87.820000;90.445000;88.799057;130646000;35.049999;36.310001;31.780001;31.780001;31.780001;301.410004;304.609985;298.929993;304.459991;292.114807
2020-06-30;90.019997;91.495003;90.000000;91.199997;89.540314;140223200;32.540001;32.939999;29.559999;30.430000;30.430000;303.989990;310.200012;303.820007;308.359985;295.856689
2020-07-01;91.279999;91.839996;90.977501;91.027496;89.370949;110737200;30.959999;31.760000;28.200001;28.620001;28.620001;309.570007;311.890015;309.070007;310.519989;297.929077
2020-07-02;91.962502;92.617500;90.910004;91.027496;89.370949;114041600;28.330000;28.440001;25.900000;27.680000;27.680000;314.239990;315.700012;311.510010;312.230011;299.569824
2020-07-06;92.500000;93.945000;92.467499;93.462502;91.761650;118655600;27.760000;28.330000;24.920000;27.940001;27.940001;316.369995;317.679993;315.559998;317.049988;304.194305
2020-07-07;93.852501;94.654999;93.057503;93.172501;91.476929;112424400;28.770000;29.629999;27.250000;29.430000;29.430000;315.380005;317.519989;313.369995;313.779999;301.056915
2020-07-08;94.180000;95.375000;94.089996;95.342499;93.607437;117092000;28.950001;30.200001;27.240000;28.080000;28.080000;314.609985;316.299988;312.700012;316.179993;303.359619
2020-07-09;96.262497;96.317497;94.672501;95.752502;94.009964;125642800;28.180000;31.480000;26.110001;29.260000;29.260000;316.839996;317.100006;310.679993;314.380005;301.632568
2020-07-10;95.334999;95.980003;94.705002;95.919998;94.174408;90257200;30.860001;30.910000;27.129999;27.290001;27.290001;314.309998;317.880005;312.760010;317.589996;304.712433
2020-07-13;97.264999;99.955002;95.257500;95.477501;93.739975;191649200;27.850000;32.450001;26.870001;32.189999;32.189999;320.130005;322.709991;314.130005;314.839996;302.073975
2020-07-14;94.839996;97.254997;93.877502;97.057503;95.291229;170989200;31.139999;33.669998;29.209999;29.520000;29.520000;313.299988;319.760010;312.000000;318.920013;305.988525
2020-07-15;98.989998;99.247498;96.489998;97.724998;95.946579;153198000;29.150000;30.090000;27.170000;27.760000;27.760000;322.410004;323.040009;319.269989;321.850006;308.799713
2020-07-16;96.562500;97.404999;95.904999;96.522499;94.765961;110577600;28.410000;29.290001;26.980000;28.000000;28.000000;319.790009;321.279999;319.089996;320.790009;307.782715
2020-07-17;96.987503;97.147499;95.839996;96.327499;94.574501;92186800;27.150000;27.540001;25.410000;25.680000;25.680000;321.880005;322.570007;319.739990;321.720001;308.675018
2020-07-20;96.417503;98.500000;96.062500;98.357498;96.567558;90318000;26.940001;27.080000;24.350000;24.459999;24.459999;321.429993;325.130005;320.619995;324.320007;311.169556
2020-07-21;99.172501;99.250000;96.742500;97.000000;95.234764;103433200;24.080000;25.650000;23.610001;24.840000;24.840000;326.450012;326.929993;323.940002;325.010010;311.831604
2020-07-22;96.692497;97.974998;96.602501;97.272499;95.502312;89001600;24.559999;26.260000;24.129999;24.320000;24.320000;324.619995;327.200012;324.500000;326.859985;313.606537
2020-07-23;96.997498;97.077499;92.010002;92.845001;91.155380;197004400;23.969999;26.950001;23.600000;26.080000;26.080000;326.470001;327.230011;321.480011;322.959991;309.864746
2020-07-24;90.987503;92.970001;89.144997;92.614998;90.929573;185438800;27.959999;28.580000;25.530001;25.840000;25.840000;320.950012;321.989990;319.250000;320.880005;307.869080
2020-07-27;93.709999;94.904999;93.480003;94.809998;93.084610;121214000;26.600000;26.940001;24.549999;24.740000;24.740000;321.630005;323.410004;320.769989;323.220001;310.114136
2020-07-28;94.367500;94.550003;93.247498;93.252502;91.555466;103625600;24.860001;25.850000;24.049999;25.440001;25.440001;322.429993;323.640015;320.850006;321.170013;308.147339
2020-07-29;93.750000;95.230003;93.712502;95.040001;93.310448;90329200;25.160000;25.420000;23.730000;24.100000;24.100000;322.119995;325.730011;322.079987;325.119995;311.937103
2020-07-30;94.187500;96.297501;93.767502;96.190002;94.439507;158130000;25.040001;28.290001;24.639999;24.760000;24.760000;321.899994;324.410004;319.640015;323.959991;310.824158
2020-07-31;102.885002;106.415001;100.824997;106.260002;104.326256;374336800;24.790001;26.410000;23.549999;24.459999;24.459999;325.899994;326.630005;321.329987;326.519989;313.280304
2020-08-03;108.199997;111.637497;107.892502;108.937500;106.955032;308151200;25.750000;26.010000;22.170000;24.280001;24.280001;328.320007;329.619995;327.730011;328.790009;315.458282
2020-08-04;109.132500;110.790001;108.387497;109.665001;107.669296;173071600;24.010000;24.760000;22.920000;23.760000;23.760000;327.859985;330.059998;327.859985;330.059998;316.676819
2020-08-05;109.377502;110.392502;108.897499;110.062500;108.059547;121776800;23.440001;23.610001;22.860001;22.990000;22.990000;331.470001;332.390015;331.179993;332.109985;318.643677
2020-08-06;110.404999;114.412498;109.797501;113.902496;111.829681;202428800;23.030001;24.110001;20.969999;22.650000;22.650000;331.480011;334.459991;331.130005;334.329987;320.773682
2020-08-07;113.205002;113.675003;110.292503;111.112503;109.287148;198045600;23.450001;24.020000;22.020000;22.209999;22.209999;333.279999;334.880005;332.299988;334.570007;321.003967
2020-08-10;112.599998;113.775002;110.000000;112.727501;110.875603;212403600;22.879999;23.520000;21.459999;22.129999;22.129999;335.059998;335.769989;332.959991;335.570007;321.963348
2020-08-11;111.970001;112.482498;109.107498;109.375000;107.578186;187902400;21.850000;24.930000;20.280001;24.030001;24.030001;336.850006;337.540009;332.010010;332.799988;319.305725
2020-08-12;110.497498;113.275002;110.297501;113.010002;111.153465;165598000;22.820000;22.879999;21.540001;22.280001;22.280001;335.440002;338.279999;335.410004;337.440002;323.757568
2020-08-13;114.430000;116.042503;113.927498;115.010002;113.120598;210082000;22.200001;22.920000;21.450001;22.129999;22.129999;336.609985;338.250000;335.829987;336.829987;323.172272
2020-08-14;114.830002;115.000000;113.044998;114.907501;113.019798;165565200;22.270000;23.549999;21.790001;22.049999;22.049999;336.410004;337.420013;335.619995;336.839996;323.181885
2020-08-17;116.062500;116.087502;113.962502;114.607498;112.724724;119561600;22.520000;22.820000;21.340000;21.350000;21.350000;337.940002;338.339996;336.850006;337.910004;324.208557
2020-08-18;114.352501;116.000000;114.007500;115.562500;113.664040;105633600;21.690001;22.549999;21.180000;21.510000;21.510000;338.339996;339.100006;336.609985;338.640015;324.908966
2020-08-19;115.982498;117.162498;115.610001;115.707497;113.806633;145538000;21.600000;22.980000;20.990000;22.540001;22.540001;339.049988;339.609985;336.619995;337.230011;323.556122
2020-08-20;115.750000;118.392502;115.732498;118.275002;116.331963;126907200;24.100000;24.600000;22.370001;22.719999;22.719999;335.359985;338.799988;335.220001;338.279999;324.563538
2020-08-21;119.262497;124.867500;119.250000;124.370003;122.326836;338054800;22.580000;24.469999;22.059999;22.540001;22.540001;337.920013;339.720001;337.549988;339.480011;325.714905
2020-08-24;128.697495;128.785004;123.937500;125.857498;123.789902;345937600;22.870001;23.180000;21.250000;22.370001;22.370001;342.119995;343.000000;339.450012;342.920013;329.015381
2020-08-25;124.697502;125.180000;123.052498;124.824997;122.774368;211495600;22.160000;23.430000;21.530001;22.030001;22.030001;343.529999;344.209991;342.269989;344.119995;330.166687
2020-08-26;126.180000;126.992500;125.082497;126.522499;124.443970;163022400;22.139999;23.270000;20.920000;23.270000;23.270000;344.760010;347.859985;344.170013;347.570007;333.476837
2020-08-27;127.142502;127.485001;123.832497;125.010002;122.956329;155552400;23.420000;27.090000;21.440001;24.469999;24.469999;348.510010;349.899994;346.529999;348.329987;334.205963
2020-08-28;126.012497;126.442497;124.577499;124.807503;122.757149;187630000;24.590000;26.299999;22.639999;22.959999;22.959999;349.440002;350.720001;348.149994;350.579987;336.364716
2020-08-31;127.580002;131.000000;126.000000;129.039993;126.920113;225702700;23.910000;26.500000;21.770000;26.410000;26.410000;350.350006;351.299988;349.059998;349.309998;335.146240
2020-09-01;132.759995;134.800003;130.529999;134.179993;131.975677;151948100;25.860001;26.590000;25.020000;26.120001;26.120001;350.209991;352.709991;349.239990;352.600006;338.302887
2020-09-02;137.589996;137.979996;127.000000;131.399994;129.241348;200119000;26.010000;27.070000;25.530001;26.570000;26.570000;354.670013;358.750000;353.429993;357.700012;343.196075
2020-09-03;126.910004;128.839996;120.500000;120.879997;118.894157;257599600;26.280001;35.939999;25.660000;33.599998;33.599998;355.869995;356.380005;342.589996;345.390015;331.385193
2020-09-04;120.070000;123.699997;110.889999;120.959999;118.972855;332607200;34.619999;38.279999;29.500000;30.750000;30.750000;346.130005;347.829987;334.869995;342.570007;328.679596
2020-09-08;113.949997;118.989998;112.680000;112.820000;110.966583;231366600;30.610001;35.930000;30.520000;31.459999;31.459999;336.709991;342.640015;332.880005;333.209991;319.699097
2020-09-09;117.260002;119.139999;115.260002;117.320000;115.392662;176940500;31.680000;31.780001;28.120001;28.809999;28.809999;337.549988;342.459991;336.609985;339.790009;326.012299
2020-09-10;120.360001;120.500000;112.500000;113.489998;111.625565;182274400;28.670000;30.559999;27.590000;29.709999;29.709999;341.820007;342.529999;332.850006;333.890015;320.351471
2020-09-11;114.570000;115.230003;110.000000;112.000000;110.160049;180860300;28.629999;29.730000;26.510000;26.870001;26.870001;335.820007;336.970001;331.000000;334.059998;320.514587
2020-09-14;114.720001;115.930000;112.800003;115.360001;113.464851;140150100;25.860001;26.790001;25.379999;25.850000;25.850000;337.489990;340.380005;334.220001;338.459991;324.736176
2020-09-15;118.330002;118.830002;113.610001;115.540001;113.641907;184642000;25.920000;26.000000;24.920000;25.590000;25.590000;341.119995;342.019989;338.470001;340.170013;326.376923
2020-09-16;115.230003;116.000000;112.040001;112.129997;110.287926;154679000;25.309999;26.590000;24.840000;26.040001;26.040001;341.510010;343.059998;338.519989;338.820007;325.081635
2020-09-17;109.720001;112.199997;108.709999;110.339996;108.527321;178011000;28.219999;28.920000;26.260000;26.459999;26.459999;333.559998;337.700012;332.989990;335.839996;322.222412
2020-09-18;110.400002;110.879997;106.089996;106.839996;105.084824;287104900;26.650000;28.100000;25.280001;25.830000;25.830000;335.369995;335.489990;327.970001;330.649994;318.512756
2020-09-21;104.540001;110.190002;103.099998;110.080002;108.271599;195713800;28.040001;31.180000;27.389999;27.780001;27.780001;325.700012;327.130005;321.730011;326.970001;314.967896
2020-09-22;112.680000;112.860001;109.160004;111.809998;109.973167;183055400;28.610001;28.780001;26.480000;26.860001;26.860001;328.570007;330.899994;325.859985;330.299988;318.175629
2020-09-23;111.620003;112.110001;106.769997;107.120003;105.360207;150718700;27.020000;29.730000;25.190001;28.580000;28.580000;330.899994;331.200012;322.100006;322.640015;310.796875
2020-09-24;105.169998;110.250000;105.000000;108.220001;106.442154;167743300;29.540001;30.490000;27.940001;28.510000;28.510000;321.220001;326.799988;319.799988;323.500000;311.625244
2020-09-25;108.430000;112.440002;107.669998;112.279999;110.435455;149981400;28.170000;30.430000;26.020000;26.379999;26.379999;322.579987;329.579987;321.640015;328.730011;316.663300
2020-09-28;115.010002;115.320000;112.779999;114.959999;113.071434;137672400;27.150000;27.190001;24.900000;26.190001;26.190001;333.220001;334.959991;332.149994;334.190002;321.922852
2020-09-29;114.550003;115.309998;113.570000;114.089996;112.215714;99382200;26.809999;27.430000;25.980000;26.270000;26.270000;333.970001;334.769989;331.619995;332.369995;320.169678
2020-09-30;113.790001;117.260002;113.620003;115.809998;113.907463;142675200;26.690001;27.120001;25.059999;26.370001;26.370001;333.089996;338.290009;332.880005;334.890015;322.597229
2020-10-01;117.639999;117.720001;115.830002;116.790001;114.871361;116120400;25.780001;27.110001;25.330000;26.700001;26.700001;337.690002;338.739990;335.010010;337.040009;324.668274
2020-10-02;112.889999;115.370003;112.220001;113.019997;111.163292;144712000;28.870001;29.900000;26.930000;27.629999;27.629999;331.700012;337.010010;331.190002;333.839996;321.585693
2020-10-05;113.910004;116.650002;113.550003;116.500000;114.586136;106243800;29.520000;29.690001;27.270000;27.959999;27.959999;336.059998;339.959991;336.010010;339.760010;327.288483
2020-10-06;115.699997;116.120003;112.250000;113.160004;111.301003;161498200;28.049999;30.000000;26.010000;29.480000;29.480000;339.910004;342.170013;334.380005;334.929993;322.635681
2020-10-07;114.620003;115.550003;114.129997;115.080002;113.189461;96849000;29.260000;29.760000;27.940001;28.059999;28.059999;338.119995;341.630005;338.089996;340.760010;328.251678
